sample_id,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,target_name,target,ndvi_norm,height_norm,date_sin,date_cos,date_sin2,date_cos2,state_id,species_id,ndvi_height_interaction,seasonal_ndvi
ID1357758282__Dry_Green_g,train/ID1357758282.jpg,2015/1/15,NSW,Lucerne,0.77,62.0,Dry_Green_g,107.3,0.8032786885245902,2.955966709597109,0.255353295116187,0.9668478136052775,0.4937755501599772,0.869589389346611,0,3,2.374465061807514,0.5041992742679767
ID1357758282__Dry_Total_g,train/ID1357758282.jpg,2015/1/15,NSW,Lucerne,0.77,62.0,Dry_Total_g,112.1,0.8032786885245902,2.955966709597109,0.255353295116187,0.9668478136052775,0.4937755501599772,0.869589389346611,0,3,2.374465061807514,0.5041992742679767
ID1357758282__GDM_g,train/ID1357758282.jpg,2015/1/15,NSW,Lucerne,0.77,62.0,GDM_g,107.3,0.8032786885245902,2.955966709597109,0.255353295116187,0.9668478136052775,0.4937755501599772,0.869589389346611,0,3,2.374465061807514,0.5041992742679767
ID1357768767__Dry_Clover_g,train/ID1357768767.jpg,2015/2/25,NSW,Fescue,0.68,15.0,Dry_Clover_g,0.0,0.6557377049180328,1.3151778805680443,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.8624117249626521,0.597205427312267
ID1357768767__Dry_Dead_g,train/ID1357768767.jpg,2015/2/25,NSW,Fescue,0.68,15.0,Dry_Dead_g,5.4497,0.6557377049180328,1.3151778805680443,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.8624117249626521,0.597205427312267
ID1357768767__Dry_Green_g,train/ID1357768767.jpg,2015/2/25,NSW,Fescue,0.68,15.0,Dry_Green_g,104.1503,0.6557377049180328,1.3151778805680443,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.8624117249626521,0.597205427312267
ID1357768767__Dry_Total_g,train/ID1357768767.jpg,2015/2/25,NSW,Fescue,0.68,15.0,Dry_Total_g,109.6,0.6557377049180328,1.3151778805680443,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.8624117249626521,0.597205427312267
ID1357768767__GDM_g,train/ID1357768767.jpg,2015/2/25,NSW,Fescue,0.68,15.0,GDM_g,104.1503,0.6557377049180328,1.3151778805680443,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.8624117249626521,0.597205427312267
ID1370004842__Dry_Clover_g,train/ID1370004842.jpg,2015/10/6,NSW,Fescue,0.55,9.6667,Dry_Clover_g,0.0,0.4426229508196722,0.8095964048450429,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0,1,0.3583459496855108,0.0009031729838210059
ID1370004842__Dry_Dead_g,train/ID1370004842.jpg,2015/10/6,NSW,Fescue,0.55,9.6667,Dry_Dead_g,21.9986,0.4426229508196722,0.8095964048450429,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0,1,0.3583459496855108,0.0009031729838210059
ID1370004842__Dry_Green_g,train/ID1370004842.jpg,2015/10/6,NSW,Fescue,0.55,9.6667,Dry_Green_g,55.8014,0.4426229508196722,0.8095964048450429,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0,1,0.3583459496855108,0.0009031729838210059
ID1370004842__Dry_Total_g,train/ID1370004842.jpg,2015/10/6,NSW,Fescue,0.55,9.6667,Dry_Total_g,77.8,0.4426229508196722,0.8095964048450429,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0,1,0.3583459496855108,0.0009031729838210059
ID1370004842__GDM_g,train/ID1370004842.jpg,2015/10/6,NSW,Fescue,0.55,9.6667,GDM_g,55.8014,0.4426229508196722,0.8095964048450429,-0.9959189961471792,0.0902516100310407,-0.17976658572556148,-0.9837092937736099,0,1,0.3583459496855108,0.0009031729838210059
ID1374789439__Dry_Clover_g,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,Dry_Clover_g,1.3556,0.7540983606557377,-0.1975743290143947,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.14899047761741238,0.3802944414498334
ID1374789439__Dry_Dead_g,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,Dry_Dead_g,1.3556,0.7540983606557377,-0.1975743290143947,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.14899047761741238,0.3802944414498334
ID1374789439__Dry_Green_g,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,Dry_Green_g,21.6889,0.7540983606557377,-0.1975743290143947,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.14899047761741238,0.3802944414498334
ID1374789439__Dry_Total_g,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,Dry_Total_g,24.4,0.7540983606557377,-0.1975743290143947,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.14899047761741238,0.3802944414498334
ID1374789439__GDM_g,train/ID1374789439.jpg,2015/7/1,Vic,Phalaris_Clover,0.74,4.0,GDM_g,23.0444,0.7540983606557377,-0.1975743290143947,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.14899047761741238,0.3802944414498334
ID1385921939__Dry_Clover_g,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,Dry_Clover_g,0.0,0.8360655737704918,2.190265978077726,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0,3,1.8312059816715416,0.7593724641290305
ID1385921939__Dry_Dead_g,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,Dry_Dead_g,6.8243,0.8360655737704918,2.190265978077726,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0,3,1.8312059816715416,0.7593724641290305
ID1385921939__Dry_Green_g,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,Dry_Green_g,43.6757,0.8360655737704918,2.190265978077726,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0,3,1.8312059816715416,0.7593724641290305
ID1385921939__Dry_Total_g,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,Dry_Total_g,50.5,0.8360655737704918,2.190265978077726,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0,3,1.8312059816715416,0.7593724641290305
ID1385921939__GDM_g,train/ID1385921939.jpg,2015/5/7,NSW,Lucerne,0.79,32.0,GDM_g,43.6757,0.8360655737704918,2.190265978077726,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0,3,1.8312059816715416,0.7593724641290305
ID1386202352__Dry_Clover_g,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,Dry_Clover_g,0.0,0.9508196721311475,0.055675342281201926,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,0.05293721069360183,0.7990562110628437
ID1386202352__Dry_Dead_g,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,Dry_Dead_g,12.1549,0.9508196721311475,0.055675342281201926,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,0.05293721069360183,0.7990562110628437
ID1386202352__Dry_Green_g,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,Dry_Green_g,35.0834,0.9508196721311475,0.055675342281201926,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,0.05293721069360183,0.7990562110628437
ID1386202352__Dry_Total_g,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,Dry_Total_g,47.2383,0.9508196721311475,0.055675342281201926,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,0.05293721069360183,0.7990562110628437
ID1386202352__GDM_g,train/ID1386202352.jpg,2015/5/19,Tas,Ryegrass_Clover,0.86,5.0,GDM_g,35.0834,0.9508196721311475,0.055675342281201926,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,0.05293721069360183,0.7990562110628437
ID1395011773__Dry_Clover_g,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,Dry_Clover_g,10.0895,0.39344262295081966,-0.44944427828422334,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.17683053571838295,0.004357703310362596
ID1395011773__Dry_Dead_g,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,Dry_Dead_g,11.9667,0.39344262295081966,-0.44944427828422334,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.17683053571838295,0.004357703310362596
ID1395011773__Dry_Green_g,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,Dry_Green_g,13.8438,0.39344262295081966,-0.44944427828422334,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.17683053571838295,0.004357703310362596
ID1395011773__Dry_Total_g,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,Dry_Total_g,35.9,0.39344262295081966,-0.44944427828422334,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.17683053571838295,0.004357703310362596
ID1395011773__GDM_g,train/ID1395011773.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.52,3.2,GDM_g,23.9333,0.39344262295081966,-0.44944427828422334,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.17683053571838295,0.004357703310362596
ID1403078396__Dry_Clover_g,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,Dry_Clover_g,5.3,0.22950819672131142,-0.8029716869626274,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,0,-0.184288583893062,0.01195286827632193
ID1403078396__Dry_Dead_g,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,Dry_Dead_g,8.3,0.22950819672131142,-0.8029716869626274,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,0,-0.184288583893062,0.01195286827632193
ID1403078396__Dry_Green_g,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,Dry_Green_g,1.5,0.22950819672131142,-0.8029716869626274,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,0,-0.184288583893062,0.01195286827632193
ID1403078396__Dry_Total_g,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,Dry_Total_g,15.1,0.22950819672131142,-0.8029716869626274,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,0,-0.184288583893062,0.01195286827632193
ID1403078396__GDM_g,train/ID1403078396.jpg,2015/9/4,Tas,Clover,0.42,2.3333,GDM_g,6.8,0.22950819672131142,-0.8029716869626274,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,0,-0.184288583893062,0.01195286827632193
ID1403107574__Dry_Clover_g,train/ID1403107574.jpg,2015/8/21,WA,Clover,0.54,1.0,Dry_Clover_g,22.69,0.42622950819672134,-1.724214748522421,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,3,0,-0.7349112042882451,0.050318820224966275
ID1403107574__Dry_Dead_g,train/ID1403107574.jpg,2015/8/21,WA,Clover,0.54,1.0,Dry_Dead_g,0.0,0.42622950819672134,-1.724214748522421,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,3,0,-0.7349112042882451,0.050318820224966275
ID1403107574__Dry_Green_g,train/ID1403107574.jpg,2015/8/21,WA,Clover,0.54,1.0,Dry_Green_g,0.0,0.42622950819672134,-1.724214748522421,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,3,0,-0.7349112042882451,0.050318820224966275
ID1403107574__Dry_Total_g,train/ID1403107574.jpg,2015/8/21,WA,Clover,0.54,1.0,Dry_Total_g,22.69,0.42622950819672134,-1.724214748522421,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,3,0,-0.7349112042882451,0.050318820224966275
ID1403107574__GDM_g,train/ID1403107574.jpg,2015/8/21,WA,Clover,0.54,1.0,GDM_g,22.69,0.42622950819672134,-1.724214748522421,-0.7638886127905429,-0.64534811322955,0.9859481499638303,-0.16705162550211988,3,0,-0.7349112042882451,0.050318820224966275
ID1411613934__Dry_Clover_g,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,Dry_Clover_g,6.8937,0.34426229508196715,-0.41480450930943885,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.14280155238521663,0.003812990396567271
ID1411613934__Dry_Dead_g,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,Dry_Dead_g,17.8286,0.34426229508196715,-0.41480450930943885,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.14280155238521663,0.003812990396567271
ID1411613934__Dry_Green_g,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,Dry_Green_g,16.8777,0.34426229508196715,-0.41480450930943885,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.14280155238521663,0.003812990396567271
ID1411613934__Dry_Total_g,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,Dry_Total_g,41.6,0.34426229508196715,-0.41480450930943885,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.14280155238521663,0.003812990396567271
ID1411613934__GDM_g,train/ID1411613934.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,GDM_g,23.7714,0.34426229508196715,-0.41480450930943885,-0.9778483415056568,0.20931464596304888,-0.4093559588156221,-0.912374757970727,2,6,-0.14280155238521663,0.003812990396567271
ID141370843__Dry_Clover_g,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,Dry_Clover_g,5.6182,0.721311475409836,-0.1975743290143947,-0.680773409477016,-0.732494071613579,0.9973249731081555,0.07309512989807825,2,11,-0.1425126307644814,0.11513090150009256
ID141370843__Dry_Dead_g,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,Dry_Dead_g,5.6182,0.721311475409836,-0.1975743290143947,-0.680773409477016,-0.732494071613579,0.9973249731081555,0.07309512989807825,2,11,-0.1425126307644814,0.11513090150009256
ID141370843__Dry_Green_g,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,Dry_Green_g,19.6636,0.721311475409836,-0.1975743290143947,-0.680773409477016,-0.732494071613579,0.9973249731081555,0.07309512989807825,2,11,-0.1425126307644814,0.11513090150009256
ID141370843__Dry_Total_g,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,Dry_Total_g,30.9,0.721311475409836,-0.1975743290143947,-0.680773409477016,-0.732494071613579,0.9973249731081555,0.07309512989807825,2,11,-0.1425126307644814,0.11513090150009256
ID141370843__GDM_g,train/ID141370843.jpg,2015/8/14,Vic,Ryegrass_Clover,0.72,4.0,GDM_g,25.2818,0.721311475409836,-0.1975743290143947,-0.680773409477016,-0.732494071613579,0.9973249731081555,0.07309512989807825,2,11,-0.1425126307644814,0.11513090150009256
ID1413758094__Dry_Clover_g,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,Dry_Clover_g,0.8746,0.42622950819672134,0.055675342281201926,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,0.023730473759200822,0.022198183941740734
ID1413758094__Dry_Dead_g,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,Dry_Dead_g,46.0532,0.42622950819672134,0.055675342281201926,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,0.023730473759200822,0.022198183941740734
ID1413758094__Dry_Green_g,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,Dry_Green_g,17.5601,0.42622950819672134,0.055675342281201926,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,0.023730473759200822,0.022198183941740734
ID1413758094__Dry_Total_g,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,Dry_Total_g,64.4879,0.42622950819672134,0.055675342281201926,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,0.023730473759200822,0.022198183941740734
ID1413758094__GDM_g,train/ID1413758094.jpg,2015/9/4,Tas,Ryegrass_Clover,0.54,5.0,GDM_g,18.4347,0.42622950819672134,0.055675342281201926,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,0.023730473759200822,0.022198183941740734
ID1414371018__Dry_Clover_g,train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,Dry_Clover_g,14.7281,0.721311475409836,-0.4612127025800396,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.3326780149757662,0.08316186571398951
ID1414371018__Dry_Dead_g,train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,Dry_Dead_g,6.1901,0.721311475409836,-0.4612127025800396,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.3326780149757662,0.08316186571398951
ID1414371018__Dry_Green_g,train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,Dry_Green_g,12.3801,0.721311475409836,-0.4612127025800396,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.3326780149757662,0.08316186571398951
ID1414371018__Dry_Total_g,train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,Dry_Total_g,33.2982,0.721311475409836,-0.4612127025800396,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.3326780149757662,0.08316186571398951
ID1414371018__GDM_g,train/ID1414371018.jpg,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,GDM_g,27.1082,0.721311475409836,-0.4612127025800396,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.3326780149757662,0.08316186571398951
ID1415329644__Dry_Clover_g,train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,0.83,38.0,Dry_Clover_g,0.0,0.901639344262295,2.3891008552497595,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,0,3,2.154107328503881,0.9016351695532003
ID1415329644__Dry_Dead_g,train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,0.83,38.0,Dry_Dead_g,0.0,0.901639344262295,2.3891008552497595,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,0,3,2.154107328503881,0.9016351695532003
ID1415329644__Dry_Green_g,train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,0.83,38.0,Dry_Green_g,63.3,0.901639344262295,2.3891008552497595,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,0,3,2.154107328503881,0.9016351695532003
ID1415329644__Dry_Total_g,train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,0.83,38.0,Dry_Total_g,63.3,0.901639344262295,2.3891008552497595,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,0,3,2.154107328503881,0.9016351695532003
ID1415329644__GDM_g,train/ID1415329644.jpg,2015/4/1,NSW,Lucerne,0.83,38.0,GDM_g,63.3,0.901639344262295,2.3891008552497595,0.9999907397361901,0.004303538296244289,0.008606996888688698,-0.9999629591162655,0,3,2.154107328503881,0.9016351695532003
ID1421714468__Dry_Clover_g,train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,0.85,4.5,Dry_Clover_g,0.0,0.9344262295081966,-0.06405408246992754,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,-0.05985381476698147,0.0486652494107393
ID1421714468__Dry_Dead_g,train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,0.85,4.5,Dry_Dead_g,36.581,0.9344262295081966,-0.06405408246992754,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,-0.05985381476698147,0.0486652494107393
ID1421714468__Dry_Green_g,train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,0.85,4.5,Dry_Green_g,26.6001,0.9344262295081966,-0.06405408246992754,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,-0.05985381476698147,0.0486652494107393
ID1421714468__Dry_Total_g,train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,0.85,4.5,Dry_Total_g,63.1811,0.9344262295081966,-0.06405408246992754,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,-0.05985381476698147,0.0486652494107393
ID1421714468__GDM_g,train/ID1421714468.jpg,2015/9/4,Tas,Ryegrass_Clover,0.85,4.5,GDM_g,26.6,0.9344262295081966,-0.06405408246992754,-0.8958392907349089,-0.4443781781046134,0.7961828637826157,-0.605056069648849,1,11,-0.05985381476698147,0.0486652494107393
ID142751858__Dry_Clover_g,train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Clover_g,15.3953,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID142751858__Dry_Dead_g,train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Dead_g,2.417,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID142751858__Dry_Green_g,train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Green_g,33.2077,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID142751858__Dry_Total_g,train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Total_g,51.02,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID142751858__GDM_g,train/ID142751858.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,GDM_g,48.603,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID1428837636__Dry_Clover_g,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,Dry_Clover_g,10.1663,0.6885245901639343,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.35940262711853077,0.35907322775565803
ID1428837636__Dry_Dead_g,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,Dry_Dead_g,19.1366,0.6885245901639343,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.35940262711853077,0.35907322775565803
ID1428837636__Dry_Green_g,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,Dry_Green_g,3.8871,0.6885245901639343,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.35940262711853077,0.35907322775565803
ID1428837636__Dry_Total_g,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,Dry_Total_g,33.1901,0.6885245901639343,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.35940262711853077,0.35907322775565803
ID1428837636__GDM_g,train/ID1428837636.jpg,2015/6/29,Tas,WhiteClover,0.7,3.0,GDM_g,14.0535,0.6885245901639343,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.35940262711853077,0.35907322775565803
ID1437386574__Dry_Clover_g,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,Dry_Clover_g,5.0001,0.7704918032786885,0.2634332570194865,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,2,7,0.20297316524452239,3.210691169933793e-05
ID1437386574__Dry_Dead_g,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,Dry_Dead_g,3.7122,0.7704918032786885,0.2634332570194865,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,2,7,0.20297316524452239,3.210691169933793e-05
ID1437386574__Dry_Green_g,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,Dry_Green_g,44.1677,0.7704918032786885,0.2634332570194865,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,2,7,0.20297316524452239,3.210691169933793e-05
ID1437386574__Dry_Total_g,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,Dry_Total_g,52.88,0.7704918032786885,0.2634332570194865,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,2,7,0.20297316524452239,3.210691169933793e-05
ID1437386574__GDM_g,train/ID1437386574.jpg,2015/9/30,Vic,Phalaris_Clover,0.75,6.0,GDM_g,49.1678,0.7704918032786885,0.2634332570194865,-0.9999166586547379,-0.012910296075008843,0.02581844022713244,-0.9996666485105112,2,7,0.20297316524452239,3.210691169933793e-05
ID1444674500__Dry_Clover_g,train/ID1444674500.jpg,2015/7/8,WA,Clover,0.43,1.0,Dry_Clover_g,11.64,0.24590163934426224,-1.724214748522421,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.4239872332432182,0.10922225322274247
ID1444674500__Dry_Dead_g,train/ID1444674500.jpg,2015/7/8,WA,Clover,0.43,1.0,Dry_Dead_g,0.0,0.24590163934426224,-1.724214748522421,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.4239872332432182,0.10922225322274247
ID1444674500__Dry_Green_g,train/ID1444674500.jpg,2015/7/8,WA,Clover,0.43,1.0,Dry_Green_g,3.5,0.24590163934426224,-1.724214748522421,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.4239872332432182,0.10922225322274247
ID1444674500__Dry_Total_g,train/ID1444674500.jpg,2015/7/8,WA,Clover,0.43,1.0,Dry_Total_g,15.14,0.24590163934426224,-1.724214748522421,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.4239872332432182,0.10922225322274247
